ImageId,PredictionString
ID_05ac02572,28 0.193972 0.0247563 -3.11848 -3.03206 3.67706 14.3009 70 0.154612 0.011971 -3.10621 -23.2557 8.22553 47.9629 71 0.160451 -0.0306741 -3.13888 -15.1772 10.2779 58.4518 9 0.107024 -0.223113 -3.0839 -23.8994 8.9357 54.9738 16 0.193972 -0.0366161 -3.11848 -0.544932 6.06978 28.0139 6 0.193927 -0.0982322 -3.1181 -0.65383 11.7399 64.9733 46 0.193927 -0.0897926 -3.1181 -5.03072 17.9827 100.139 2 0.160451 -0.0338027 -3.13888 -16.4882 12.7008 79.6828 16 0.160451 -0.021775 -3.13889 -25.3901 16.4674 103.167 46 0.160451 0.134779 -3.13888 -20.8154 20.6386 128.954 46 0.160451 -0.316285 -3.13889 -16.1898 20.3051 129.155 2 0.16045 0.11636 -3.13888 -18.437 25.7865 170.519
ID_817333c1c,37 0.170155 -3.08503 -3.07717 -7.08409 2.9353 11.2719 70 0.136567 3.10027 -3.13623 -8.12325 4.48333 20.1743 28 0.163098 2.6946 -3.13007 -26.7455 11.654 67.7484 47 0.106915 3.12931 -3.10922 -7.75314 5.60077 28.0118 66 0.150724 -0.00683094 -3.09155 -3.10078 5.17472 22.9031 50 0.190806 0.0412589 -3.08143 10.0821 6.31957 26.7063 16 0.170155 -2.99869 -3.07717 -19.1258 5.6013 32.5618 2 0.163091 3.13779 -3.13007 -11.4162 5.74833 29.5682 16 0.150723 0.0222459 -3.09156 -3.48522 7.52673 38.8843 16 0.150723 -0.00971454 -3.09156 -0.833083 14.8653 83.7474 16 0.150724 -0.00183675 -3.09155 -4.60969 21.6635 124.424 46 0.150723 0.527948 -3.09156 0.685644 30.8568 177.796 71 0.150721 -3.11053 -3.09154 -8.92355 8.48834 47.3866
ID_13e8cbf5c,31 0.140443 -3.14054 -3.12522 -7.6987 4.15376 17.5189 35 0.154284 3.11379 -3.13234 -8.10578 5.57766 25.3301 50 0.155594 -3.13119 -3.13664 -6.90452 6.12115 30.5899 40 0.14848 -0.00781185 -3.08306 6.81499 9.09252 44.7897 51 0.174008 -0.0357378 -3.05116 7.5898 7.35818 33.7854 37 0.166378 -0.051723 -3.07142 7.24803 5.95788 25.428 28 0.152555 -0.0468492 -3.12092 5.49883 4.04151 13.1095 70 0.141373 -3.12953 3.14006 -10.3255 3.8891 13.3291 16 0.155593 3.14054 -3.13664 -3.1721 11.1336 61.7879 16 0.166378 -0.0267189 -3.07142 6.83176 4.60818 18.0633
ID_1b60ad0a8,28 0.159629 0.015809 -3.07668 -3.72684 4.32383 18.4385 16 0.159629 -0.0191885 -3.07668 -3.18244 1.96689 5.02023 16 0.159629 -0.0231783 -3.07669 -2.66275 7.34676 37.9401 16 0.159629 0.024976 -3.07668 -0.774428 11.5525 63.4956 16 0.159629 -0.130228 -3.07669 -7.65333 15.1416 86.4498 46 0.159629 -0.181339 -3.07668 10.4719 11.0313 55.8654 46 0.159629 -0.00628913 -3.07668 12.1005 14.6257 76.943
ID_b8e9cbbb5,35 0.130282 0.0793652 -3.08162 8.59809 4.70029 17.9599 16 0.124871 -0.0289756 -3.12515 3.90734 3.54557 12.4537 28 0.119423 0.000520968 -3.10013 9.17236 6.55077 28.9351 9 0.182073 -0.00175317 -3.01244 9.21682 7.5366 36.3755 70 0.15683 0.0869264 -3.09532 7.53354 11.6949 61.4055 28 -0.0839798 1.58727 -3.09311 -32.8141 7.72942 50.0299 28 0.154773 -0.316177 -3.09926 -30.0353 9.48599 58.2318 16 0.15683 -0.218149 -3.09532 7.87517 12.9795 70.5204 16 0.15683 -0.0447837 -3.09531 1.18223 6.04764 28.849
ID_23321d747,40 0.159847 -0.0182161 -3.06608 4.10722 3.39504 11.3538 35 0.1726 0.056184 -3.08133 4.58378 5.65559 24.3307 37 0.136978 -0.0303534 -3.08413 5.08439 7.74536 37.1857 51 0.190899 0.0333131 -3.01173 6.70331 15.9415 84.3467 66 0.146837 3.07152 3.08634 -10.2867 4.06353 17.004 66 0.163332 3.07008 3.07807 -10.4485 5.24796 24.0297 16 0.204599 -3.11639 -3.0937 -8.07061 4.69814 23.5783 9 0.168806 3.12758 -3.12962 -11.295 7.97347 40.894 51 0.157324 3.13108 -3.11401 -9.89415 7.96204 41.7343 66 0.151272 -3.13967 -3.13185 -6.61535 12.8095 71.3504 66 0.100965 -3.08915 -3.02195 -10.285 13.9814 79.0071 16 0.1726 0.0412645 -3.08133 4.13627 4.12846 16.1409 71 0.136494 0.0575985 -3.08299 5.8675 8.14502 37.4903 16 0.136978 0.0171566 -3.08413 4.78341 7.8861 39.1012 2 0.136978 0.028341 -3.08413 4.81445 8.49104 43.6754 6 0.136978 0.028341 -3.08413 -0.56172 11.1602 60.1016 6 0.157272 3.09744 -3.11373 -9.56519 8.86916 46.6806 16 0.151271 3.11517 -3.13185 -5.14464 18.0251 104.488
ID_2cd753596,37 0.129733 1.98794 -3.08001 10.1168 4.67736 17.1522 35 0.177922 0.0467573 -3.10219 10.7005 6.9592 30.5311 28 0.160798 0.0137108 -3.12112 5.96263 8.6008 42.3054 61 0.169751 0.0826078 -3.05383 5.01857 12.916 71.0518
ID_87f827882,37 0.158419 0.77249 -3.07648 -3.65029 5.41144 27.3933 28 0.109128 0.771456 -3.12037 8.20977 7.52089 37.3324 35 0.178163 1.58718 -3.09251 -20.9438 5.82716 35.0497 16 0.158419 -0.0221936 -3.07649 0.437776 3.75862 15.4096 16 0.158418 -0.11175 -3.07649 9.58028 13.0615 76.605
ID_be75a9b59,28 0.168832 0.0346444 -3.08627 5.37981 4.84435 18.5315 6 0.153502 -3.09132 -3.113 -8.64695 7.987 42.3497 2 0.168832 0.165737 -3.08627 6.11247 3.54959 9.69472 2 0.153507 -3.08576 -3.113 -7.1699 2.38564 9.63838 46 0.153511 2.99932 -3.113 -8.63371 5.84851 30.8573 16 0.153502 -3.08287 -3.113 -8.28753 6.70845 34.8218
ID_35a3a551d,70 0.162623 0.288824 -3.05215 5.97287 3.73813 13.0139 28 0.178948 -0.0321471 -3.07753 5.39505 4.77934 19.269 51 0.173876 -0.0140453 -3.07692 5.36876 5.57943 25.097 35 0.167309 -0.0241887 -3.10059 11.6813 6.48086 30.8911 35 0.161924 -0.203802 3.13291 3.43793 10.4308 58.2916 25 0.179958 -0.0768287 -3.12785 -5.60633 3.52148 14.9598 66 0.163222 -0.0244838 -3.11156 -3.81011 6.04858 30.011 46 0.162624 1.56988 -3.05216 14.5023 5.02766 17.1411 2 0.161925 -0.161815 3.1329 5.26351 9.06025 49.0885 16 0.167309 -0.163203 -3.10058 10.321 5.14257 23.2289 46 0.178948 0.0263887 -3.07753 20.1895 12.9328 69.1536 46 0.178952 -3.12282 -3.07753 12.5025 7.74205 38.4354 16 0.178948 -0.0798183 -3.07752 12.9339 8.97768 49.0602 16 0.161925 -0.147117 3.13291 5.47851 11.3213 64.7568 16 0.161925 -0.14081 3.1329 6.54965 15.7762 96.1459 16 0.161925 -0.0473444 3.1329 -0.567177 6.55945 35.6478 46 0.161924 -0.136377 3.1329 -2.30689 9.38608 53.5925 16 0.161925 -0.164195 3.13291 1.39684 9.36278 53.905 16 0.161924 -0.0373047 3.13291 -0.118538 10.7532 65.273
ID_571d5befc,19 0.188113 0.00643444 -3.10739 6.05537 7.4419 33.8249 28 0.156569 -0.00764931 -3.07118 5.74554 8.92265 43.4007 54 0.151206 3.0744 3.11679 -4.94696 3.76333 13.7701 2 0.15657 0.0998065 -3.07117 0.231613 6.90738 35.0786 16 0.156569 0.0233344 -3.07117 2.30784 8.08319 40.3227 70 0.148773 -3.07457 3.10485 -4.1815 2.14362 5.42385 16 0.15121 -3.09345 3.11679 -3.73439 4.15613 18.8956 71 0.151128 3.10062 3.11629 -8.56818 5.95216 27.5179 46 0.151212 -3.138 3.11679 -4.49019 5.47721 27.1479
ID_df1fd0d7a,8 0.16137 -3.10557 -3.11022 -5.64384 3.21148 14.5946 61 0.0850702 -0.0365162 -3.051 5.79529 3.65822 14.0919 43 0.158302 -0.13786 -3.08608 12.7357 8.69987 41.6252 16 0.158302 -0.1369 -3.08608 11.109 7.03311 32.1706 16 0.158302 -0.142776 -3.08608 8.40682 7.33243 35.0303 2 0.158303 -0.371545 -3.08608 10.8808 9.53682 49.8528 16 0.158302 -0.118145 -3.08608 8.13977 10.6444 57.4078 46 0.161373 -1.42659 -3.11022 -22.3889 14.9572 96.5425 46 0.161371 -1.73048 -3.11022 -12.2632 13.3859 83.8867 46 0.158303 -1.7918 -3.08608 35.0966 20.0311 106.069
ID_d658070f9,28 0.165078 3.05898 -3.11736 -11.5673 9.25762 45.8905 28 0.174285 3.10774 3.12584 -6.45915 16.0006 83.9675 60 0.196667 -0.0892842 -3.111 -2.89223 13.9764 69.5899 28 0.181906 -0.031635 -3.07243 -3.09859 5.19017 21.5781 66 0.167426 0.0466907 -3.13241 13.9876 11.0275 49.9676 54 0.202731 0.000891647 -3.07858 14.4092 10.0556 44.0692 28 0.191038 -0.0110745 -3.10584 13.2365 8.40239 35.4648 51 0.197371 -0.00763246 -3.11814 13.7246 7.55112 31.0601 6 0.156761 -1.61342 -3.064 28.8495 11.3343 51.2108 16 0.165083 2.40126 -3.11735 -16.2243 14.6997 76.974 2 0.196667 -0.0612602 -3.11101 -1.67316 22.3582 117.182 46 0.196667 -0.0011646 -3.111 0.66651 12.412 60.5359 16 0.196667 -0.0387508 -3.111 0.474005 4.25834 16.2066 2 0.167425 -0.13227 -3.13241 10.6504 10.004 46.7902 2 0.167426 0.034161 -3.1324 12.6486 10.2927 48.6159 2 0.156766 -0.00712676 -3.064 11.8742 5.53576 21.7725 2 0.156766 0.00543047 -3.064 8.93545 3.97585 12.6237 9 0.133412 -1.45263 -3.02835 25.6619 11.1463 50.8417
ID_65835798d,35 0.16891 3.10306 -3.13908 -5.29371 5.45599 24.9728 40 0.129105 0.559027 3.12824 -4.74712 16.8246 96.2067 19 0.186351 -2.93996 -3.12934 -1.89364 17.2616 98.8695 71 0.179403 -0.019275 -3.08085 5.50737 9.16608 44.7742 16 0.208047 -1.36547 -3.1029 6.45628 4.80713 19.9137 61 0.230445 -1.53771 -3.13385 8.07759 4.91223 19.3853 9 0.128077 0.0697403 -3.05782 10.3248 5.28523 19.25 46 0.168908 -0.298283 -3.13909 -14.5385 4.67953 24.3652 16 0.168908 1.17808 -3.13908 -14.4017 4.27003 21.9154 46 0.168907 -2.32443 -3.13908 -18.9349 6.18106 33.2854 16 0.168908 1.09985 -3.13908 -15.3484 5.4857 28.8819 46 0.168906 1.31651 -3.13908 -14.1186 5.05993 27.147 46 0.168906 1.37628 -3.13908 -13.7644 5.19129 28.646 46 0.168911 1.43256 -3.13908 -19.7542 8.24514 45.4412 16 0.168908 1.08484 -3.13908 -16.2 7.37218 40.3339 16 0.168908 1.14735 -3.13908 -16.9734 8.05504 44.2564 16 0.16891 1.22908 -3.13909 -15.9258 7.65918 42.5659 16 0.168909 1.10803 -3.13908 -17.3636 9.20891 51.3122 2 0.168909 1.19359 -3.13908 -17.9198 9.52421 55.0831 60 0.186179 -0.0368987 -3.127 1.25729 17.2696 98.6947 2 0.179402 0.139326 -3.08086 4.64213 11.5493 63.1981 47 0.179176 3.12796 -3.08017 5.80507 10.3295 52.5843 46 0.208047 -1.21302 -3.1029 5.851 4.93053 21.9197
ID_90e909712,40 0.154803 -0.44631 -3.11616 9.92463 11.1072 58.2801 40 0.0889133 0.000700547 -3.12809 7.88668 13.3165 74.466 51 0.155048 -0.548782 -3.12379 4.5069 11.1118 60.0326 48 -0.00662735 3.10159 3.11375 -30.0007 16.0312 100.228 46 0.154804 0.200582 -3.11616 13.5625 6.32657 27.5592 16 0.0889137 0.626225 -3.12809 9.81265 13.0439 71.4519 16 0.155048 -0.0209604 -3.12379 -1.8195 15.41 89.0949 16 0.155048 0.0197459 -3.12379 -5.34904 15.1896 89.1568 16 0.155048 0.0750528 -3.12379 -5.64854 18.3933 108.564 48 0.154961 0.157881 -3.12304 -11.2039 50.2327 295.85 16 0.155048 -0.00330811 -3.12379 -8.10388 17.5691 104.931 6 -0.00714647 3.05612 3.11388 -25.3735 8.6562 50.902 16 -0.0066209 2.99503 3.11375 -28.5864 20.0115 124.755
ID_682d9fc23,70 0.168526 -0.0165561 -3.12954 6.23284 5.93764 27.6465 28 0.155789 0.0141254 3.13978 8.52251 5.91737 27.9392 60 0.0759611 0.0616684 3.08536 4.89055 5.29157 27.4022 70 0.144001 0.0604137 -3.09974 6.32642 11.5406 61.4439 16 0.12925 -0.00563744 -3.09708 -2.69128 2.41001 7.08489 28 0.163782 -0.0109908 -3.0622 -24.9598 5.99322 36.6853 16 0.173962 -0.0367479 -3.07583 -12.7759 5.27824 29.4198 56 0.169744 -0.00499526 -3.14048 -18.2233 8.1769 50.063 28 0.150579 0.0234219 -3.10147 -25.6985 12.2488 77.6827 60 0.166665 -0.0317825 -3.07849 -24.2442 15.9788 102.564 46 0.155785 1.4605 3.13978 11.6728 8.39925 23.0832 16 0.155788 -0.681987 3.13978 4.98222 3.34816 11.1828 46 0.144002 0.0453604 -3.09974 6.3606 8.59691 43.1907 46 0.144002 0.289581 -3.09974 2.36337 11.4505 64.5119 61 0.143218 0.416341 -3.09711 -1.58007 8.05341 44.2595 46 0.143218 0.100063 -3.09712 -5.02481 11.9075 68.1611 46 0.143218 -0.477457 -3.09711 -4.48211 16.998 99.9814 16 0.173962 -0.0218697 -3.07582 -20.5673 7.34992 44.4105 16 0.166665 0.00841592 -3.07849 -15.0368 13.6313 83.1828
ID_240bf33b7,70 0.165364 -0.00613309 -3.09131 -3.16362 4.23248 19.0345 66 0.153864 0.0142394 -3.1203 2.26236 6.87914 32.4973 50 0.178747 0.0514528 -3.034 13.8702 5.63561 22.6603 28 0.156037 0.0104165 3.12673 14.5457 6.99621 30.0648 18 0.176065 0.0543484 -3.07648 15.4705 8.45834 37.663 70 0.142246 -0.059047 -3.12661 15.5806 9.54481 45.1088 37 0.175847 0.119091 -3.06883 12.785 11.0191 55.6385 35 0.169855 -3.08822 -3.13329 -8.12402 4.01063 17.5993 47 0.125958 -3.10936 -3.12579 -9.46197 6.82562 34.2111 16 0.153864 0.00529 -3.1203 0.942191 8.23758 42.4424 7 0.154625 0.0522538 -3.12687 -1.43267 8.68193 48.394 16 0.154625 -0.0643262 -3.12688 -3.36953 11.2487 64.1877 6 0.153741 0.017793 -3.11943 0.179464 19.6559 115.044 6 0.142059 0.00642875 -3.12491 11.4733 7.58106 37.4923 16 0.175847 -0.000703318 -3.06884 11.5604 8.52584 42.6314 46 0.175847 0.376814 -3.06883 17.4244 20.579 109.565 16 0.125956 -3.05518 -3.12579 -16.6697 10.7311 61.6954 16 0.125953 -3.03973 -3.12579 -16.1252 11.1526 65.4689
ID_dbaa12fd4,31 0.186994 0.336328 -2.87148 6.56866 3.66182 7.5063 8 0.176235 -3.09494 3.12924 -10.5298 4.29292 19.7437 9 0.162117 -3.07581 2.93737 -10.5624 5.46964 27.65 7 0.158339 -3.11537 3.13806 -10.366 6.48474 34.1091 35 0.137656 -3.11267 3.12302 -11.2825 8.16389 43.5899 8 0.153925 3.11644 -3.11 -10.8417 8.37341 47.4011
ID_a8012ccbc,18 0.126868 -3.11805 -3.12497 -8.52232 3.66381 16.4613 66 0.226774 0.573524 3.09039 -20.588 9.78802 59.9068 70 0.201681 -0.0628291 -3.0773 -4.74461 12.8317 70.398 31 -0.0223421 1.68851 3.1359 16.6882 9.73085 50.8262 51 0.180458 -1.53627 -3.08524 17.6308 8.26153 37.4748 28 0.193862 -1.59878 3.13865 14.323 5.54234 24.2604 70 0.210296 0.470823 3.04197 -17.3513 14.9564 83.8295 16 0.201681 -0.0784009 -3.07729 -1.07882 11.136 59.7226 16 0.201682 0.00101838 -3.07729 -0.389444 7.81907 39.8976 7 -0.0222506 1.34853 3.13555 15.2174 10.4119 54.5121 2 0.193866 -1.77283 3.13865 13.6666 5.21124 24.6409 16 0.193861 -1.54176 3.13866 14.1182 5.0437 21.4319 2 0.193868 -1.40031 3.13866 14.835 4.7107 19.8777
ID_c39aa96e7,35 0.13501 3.12316 -3.10085 -16.2038 4.70015 23.9641 71 0.149024 -3.08232 3.12462 -18.1841 7.44 42.011 14 0.191294 -3.08225 3.12258 -25.585 8.50993 51.6369 35 0.159718 -3.12059 -3.13128 -19.6688 9.95285 57.1894 23 0.144652 -3.12448 -3.12791 -22.9359 13.0731 76.7924 12 0.185381 -2.64506 -3.11114 -11.4038 8.42248 48.229 20 0.0814687 3.05236 2.83681 -17.9542 15.0446 91.5688 35 0.152996 -2.38331 -3.13284 -14.8944 14.0727 82.8004 28 0.0836573 -1.58203 3.13913 22.4751 7.43292 34.7913 46 0.144654 3.12542 -3.12791 -22.6877 15.3177 89.6573 46 0.0836612 1.65951 3.13913 50.8221 13.9457 71.5385 16 0.0836594 -0.178555 3.13914 17.791 5.26769 27.1096 2 0.152995 -0.0563561 -3.13284 3.19192 12.6695 69.9498
ID_d05995d49,60 0.151352 0.012989 -3.08096 -3.31997 3.34724 13.2756 18 0.160634 0.00328279 -3.09435 3.44855 5.35084 20.7436 28 0.155194 0.0453702 -3.0775 -3.04769 5.02997 22.4842 16 0.155194 0.0255119 -3.07749 -0.229351 3.52037 14.3441 16 0.155194 0.0927923 -3.07749 -2.93866 6.19643 31.4069 46 0.155194 0.150669 -3.07749 -1.00125 14.7073 81.1902 70 0.153272 0.592733 -3.073 -0.759354 21.9914 120.705 16 0.151352 0.0190584 -3.08095 -11.0837 2.77224 21.0216
ID_263d1af1b,28 0.1499 0.0130557 -3.11453 13.7477 5.91943 23.9179 70 0.117757 0.00547415 -3.10594 14.0033 6.83355 30.9335 28 0.169508 0.0858634 3.12 13.2215 7.58021 35.0234 40 0.102923 0.0666631 3.09549 13.8493 9.66827 48.816 28 0.11662 0.0167201 -3.09692 6.89289 5.77964 24.6954 66 0.134977 0.0726705 3.09297 15.2675 11.8881 61.6178 43 0.210177 0.0381177 -3.111 3.54756 8.81784 46.87 28 0.118396 -0.0532669 -3.09883 -2.56748 6.98723 35.8536 46 0.102922 0.202567 3.09549 20.5825 12.8327 63.5828 46 0.134977 0.0593557 3.09297 16.9685 14.5348 76.7843 16 0.118396 -0.0525709 -3.09883 -0.253938 4.55059 20.5456 16 0.118396 0.0269358 -3.09883 -1.60119 14.345 83.8856 16 0.118396 0.0410347 -3.09883 -4.39301 10.6028 62.6053 16 0.118395 -2.79526 -3.09883 -19.1612 11.2494 67.7967 46 0.118396 2.96156 -3.09883 -36.7683 9.80699 57.7505 6 0.120701 -3.02398 -3.1059 -24.0969 6.95945 41.4639 8 0.121607 -3.05189 -3.10914 -26.126 8.47276 50.4315 47 0.118431 3.10654 -3.09892 -26.5953 11.1418 68.4279 54 0.209136 0.319431 -3.10446 14.2015 20.6974 116.238
ID_4fb9e9e05,51 0.239733 0.969648 3.11861 -22.9005 6.45743 34.8703 37 0.171338 -3.02772 3.12734 -16.4464 5.55294 29.4078 37 0.162377 -3.03824 -3.11791 -21.6451 8.33901 46.7013 31 0.136179 -3.03186 -3.08656 -21.9497 9.04264 51.9577 7 0.213706 -3.03129 -3.11918 -14.6518 7.06 38.8261 66 0.177838 0.180308 -3.07219 8.32644 5.16276 22.1738 37 0.167959 0.246427 -3.11984 7.87084 6.58569 29.4081 40 0.137378 0.166968 3.12299 6.5759 7.59402 35.8374 51 0.135984 0.206534 3.13776 5.60016 8.82806 44.4047 66 0.160649 0.0896719 3.11621 3.95296 10.0576 52.8297 60 0.199639 0.460117 -3.07136 2.84714 12.6996 66.9255 60 0.188416 0.148547 -3.08446 2.27377 13.2216 72.4682 28 0.151492 -3.08843 -3.08913 -13.833 7.90589 42.6696 16 0.188416 0.107519 -3.08446 -3.07195 7.51034 38.1554 16 0.188416 0.108802 -3.08447 -12.8648 19.5272 114.41 46 0.188417 1.2579 -3.08446 -6.79533 26.6339 156.727 46 0.177838 0.307016 -3.07219 12.6017 6.00039 22.4359 46 0.177838 -0.233875 -3.07219 22.8623 10.1601 48.1961 16 0.188416 0.14433 -3.08447 1.3186 12.6332 68.7185 16 0.188415 0.186838 -3.08446 0.331129 14.4836 80.8371 16 0.167962 -2.33584 -3.11983 11.3822 8.21739 41.6295 46 0.16796 -2.28481 -3.11983 11.3976 8.81497 46.4562 16 0.137377 -1.96678 3.12299 8.4123 7.77128 42.5015
ID_a8c9a84cd,35 0.150366 0.0810079 -3.13215 6.64132 3.58541 11.2603 8 0.170718 0.0957416 -3.10085 2.58309 3.93828 16.1059 2 0.157638 0.359065 -3.0957 -2.15727 3.33693 12.7425 28 0.218785 0.241395 -3.12002 -9.2458 14.3385 80.1331 28 0.16076 0.846231 -3.11179 -9.58094 4.69957 22.0386 50 0.142549 0.138975 3.07908 0.10661 12.245 64.5786 46 0.14255 -0.0628356 3.07908 1.22078 9.6606 48.942 16 0.160761 1.95825 -3.11178 -23.5232 6.49981 36.1807
ID_5aa8cc393,28 0.166631 0.108346 -3.07561 1.25548 6.18462 27.2367 35 0.152952 -2.94162 -3.12405 -8.43094 6.43082 30.8569 16 0.183789 -3.06907 -3.11763 -9.05247 4.85518 23.0637 12 0.18094 -2.76558 -3.13583 -21.9015 14.0599 80.1793
ID_04b6ac5e5,35 0.162802 3.03748 -3.12329 -6.73935 4.31496 19.0074 71 0.126197 -3.13189 3.13813 -9.47147 7.21337 37.7398 71 0.209617 -3.12928 3.12784 -5.39547 7.20271 37.416 40 0.0867039 0.023609 -3.1103 -0.866639 7.04575 35.9855 71 0.163254 3.10843 -3.12794 -5.31678 2.79354 7.81169 46 0.209622 -3.1087 3.12784 -6.0471 10.1312 55.1969 16 0.0867039 0.0782022 -3.11031 1.01006 12.611 70.8667
ID_6a3d3265e,16 0.15471 -0.00832232 -3.09631 2.88409 5.08917 23.1881 35 0.212923 0.548139 -3.13677 -16.9376 9.61789 54.1183 16 0.15471 -0.0727887 -3.0963 4.99288 2.66024 6.58185 16 0.154709 -0.0244762 -3.09631 2.50256 13.7096 78.1126 50 0.212881 1.65409 3.13539 -30.1025 9.68208 45.9526 50 -0.212881 1.4875 -0.00620476 -30.1025 9.68208 45.9526
ID_9e2d55af9,66 0.1526 3.11261 -3.13335 -4.481 3.27569 12.0391 14 0.166109 -3.12888 -3.10807 -3.30967 5.16212 26.147 12 0.1526 3.11261 -3.13335 -5.02966 11.4494 65.7769 46 0.163679 0.0149613 -3.12797 -1.01965 11.8843 62.8922
ID_8961496a9,28 0.116792 -0.388946 -3.12773 5.56714 10.6859 52.9187 28 0.0964192 -0.0549333 -3.06391 -9.1914 4.90529 23.6418 28 0.146553 -0.0388037 -3.10783 -6.01954 7.58708 38.0993 2 0.146553 0.0564358 -3.10783 -0.749907 5.38969 22.8575 16 0.116792 1.82473 -3.12773 8.63791 9.64318 47.8787 16 0.116792 0.0543082 -3.12772 1.62223 10.221 53.0107 16 0.146553 0.0868965 -3.10783 -3.74191 9.64687 49.8215 16 0.146553 0.0325507 -3.10784 -2.60693 11.2338 60.2799 16 0.146553 -0.1925 -3.10783 -9.21456 10.3104 55.8407
ID_eeed5692e,35 0.138262 0.0314384 -3.12645 20.4521 7.97129 34.3873 28 0.148139 0.0622471 -3.12323 20.0705 9.05994 41.6622 66 0.145261 0.00329174 -3.1374 27.0426 13.1196 66.9599 70 0.187687 -0.00064425 -3.11538 30.172 16.0828 82.1631 56 0.121072 0.714237 -3.07622 14.7292 11.0842 58.0241 43 0.201877 -0.0757987 -3.07896 3.05499 5.17688 24.2855 28 0.152406 -0.0174036 -3.08776 -5.12046 6.44931 33.3571 37 0.167084 -0.169128 -3.10033 -12.2019 8.07778 45.6225 70 0.172942 -0.135443 -3.11169 -16.5687 5.23623 30.073 28 0.154184 -0.175703 -3.06293 -20.0903 8.27464 48.8106 46 0.154315 -0.197696 -3.12231 -15.0538 13.888 83.2401 16 0.0712525 -0.192653 -3.10354 -4.68105 13.2331 77.4113 16 0.138261 0.625549 -3.12645 5.96242 3.14632 10.2118 16 0.121071 -0.128816 -3.07622 15.1728 13.2039 70.1388 46 0.201878 -0.0133446 -3.07896 8.11717 17.791 98.5719 51 0.168784 -0.160958 -3.10803 -20.8112 13.6801 83.1648 16 0.0712526 -0.0950446 -3.10354 -5.10069 9.47384 54.0526 2 0.0712526 -0.102929 -3.10355 -2.49668 12.7777 73.793 2 0.172942 -0.261026 -3.11169 -23.6415 5.6602 33.5685
ID_32fbe0075,28 0.144059 -0.0161002 -3.07224 -3.38079 2.51879 7.5357 66 0.166616 -0.0208352 -3.09273 3.49698 6.03548 28.3977 16 0.166616 0.0169218 -3.09274 -1.84639 5.92888 32.8679 16 0.166616 -0.00815729 -3.09274 -1.86439 11.3038 65.7822 46 0.166616 0.589719 -3.09273 -0.1647 11.189 65.8272 16 0.166616 -0.0112037 -3.09274 -1.44227 18.4083 111.051 46 0.166616 -0.142505 -3.09274 4.63653 9.6188 53.7825
ID_97ebf72eb,28 0.120469 -0.00847813 -3.10147 -3.2413 2.94439 10.3772 35 0.160595 0.00931676 -3.07844 6.61116 4.479 17.2728 19 0.13362 0.0628776 -3.08561 2.00983 6.36635 30.0394 54 0.129065 1.1055 3.07359 -27.0285 7.26233 40.2043 31 0.144152 3.12912 -3.12003 -22.6204 6.79198 38.6967 23 0.163719 0.852067 -3.12755 -27.0427 9.11989 52.5834 66 0.145312 -3.12461 3.13854 -23.385 8.90366 52.5138 35 0.139695 0.125838 -3.12317 13.6652 5.68616 22.9867 35 0.249751 2.54042 -3.08696 12.1039 8.21442 39.5916 16 0.133619 -0.0154541 -3.0856 -1.81749 11.5772 65.6182 16 0.133615 -3.09769 -3.0856 -11.1945 17.8733 107.537 2 0.145316 3.03316 3.13854 -26.0458 10.9918 64.4401 16 0.129064 2.69138 3.07359 -31.7279 6.2841 41.665 16 0.145311 2.02065 3.13854 -35.253 11.2895 74.7729 16 0.160595 0.990701 -3.07844 13.6689 6.63986 29.2722 46 0.249748 2.23979 -3.08696 16.8399 10.1782 47.7924 54 0.192703 2.66511 -2.97273 12.8266 9.58279 46.874 16 0.192708 2.72294 -2.97272 13.4135 11.1285 56.2016 70 0.115583 2.9684 -2.91319 12.8753 11.1623 56.3136
ID_ba65b6275,35 0.149423 -3.07572 -3.09053 -5.29823 3.16515 11.5132 28 0.129665 0.281201 -3.10038 -2.92958 3.93043 15.7236 43 0.211242 0.0154581 -3.09712 5.49118 6.38348 28.2213 16 0.211241 0.0501932 -3.09712 4.73749 6.58393 30.3694 16 0.129664 1.81085 -3.10038 -12.6066 7.64758 40.4586 16 0.129663 -1.27427 -3.10038 -14.1192 9.47228 51.8078 70 0.123857 -1.00147 -3.08522 -16.9324 12.9897 72.2047 16 0.211242 0.138294 -3.09711 10.2422 7.02545 32.0615 16 0.129663 -3.0844 -3.10038 -7.73148 3.67356 16.848
ID_5e12ceebe,66 0.140488 -3.07216 -3.12044 -6.20376 5.06372 23.6803 40 0.151087 -0.0946082 -3.09643 3.11714 6.40542 30.6584 16 0.140488 -1.80857 -3.12044 -12.1222 6.31657 35.8619 16 0.140492 -2.486 -3.12044 -8.16937 6.06096 34.5202 40 0.148837 -1.17451 -3.08945 5.56014 8.07728 41.1493 2 0.151086 1.8447 -3.09643 -2.32486 9.11703 49.9574
